	CRC_Effect	CRC_Pvalue	CRC_SE	T2D_Effect	T2D_Pvalue	T2D_SE	CD_Effect	CD_Pvalue	CD_SE	UC_Effect	UC_Pvalue	UC_SE	ACVD_Effect	ACVD_Pvalue	ACVD_SE	cirrhosis_Effect	cirrhosis_Pvalue	cirrhosis_SE	schizofrenia_Effect	schizofrenia_Pvalue	schizofrenia_SE	asthma_Effect	asthma_Pvalue	asthma_SE	STH_Effect	STH_Pvalue	RE_Qvalue	STH_SE	BD_Effect	BD_Pvalue	BD_SE	ME/CFS_Effect	ME/CFS_Pvalue	ME/CFS_SE	migraine_Effect	migraine_Pvalue	migraine_SE	RE_Effect	RE_Pvalue	RE_stdErr	RE_conf_int	RE_Var	Zscore	Tau2_DL	Tau2_PM	I2	CRC_Qvalue	CRC_SE_RE	T2D_Qvalue	T2D_SE_RE	CD_Qvalue	CD_SE_RE	UC_Qvalue	UC_SE_RE	ACVD_Qvalue	ACVD_SE_RE	cirrhosis_Qvalue	cirrhosis_SE_RE	schizofrenia_Qvalue	schizofrenia_SE_RE	asthma_Qvalue	asthma_SE_RE	STH_Qvalue	STH_SE_RE	BD_Qvalue	BD_SE_RE	ME/CFS_Qvalue	ME/CFS_SE_RE	migraine_Qvalue	migraine_SE_RE
VALSYN-PWY: L-valine biosynthesis	-0.3512580109744365	1.476612669470967e-06	0.07296025093481226	0.05034879067178303	0.7473261875691515	0.15628165398898686	-0.4278050012954285	0.3547382109825945	0.4622730880797705	-0.14797767025076014	0.17190254341560252	0.10831998565860901	-0.6413152386476549	5.3866365705037616e-08	0.11781472750941853	-0.8900528024377399	8.013222651751271e-11	0.1367752549078154	-0.0668029868941731	0.6651325480644371	0.1538944145233858	-0.3235995129682226	0.14792815943281865	0.1430646534966801	-0.05375835596930348	0.7368581945366633	0.006055814095626956	0.15965264096739354	-0.2261369491742174	0.41077233451621264	0.2528430958614817	-0.19047464131451985	0.3481739698198957	0.20250897629454914	0.03464841254281807	0.8309860575485111	0.133643298836003	-0.26932132796614555	0.0013585835918590305	0.0840759882094458	-0.4341102648566593;-0.10453239107563178	0.007068771793394869	-3.203308503436511	0.06039484264246605	0.05792936018143519	0.7604226381399638	3.170831416548181e-05	0.07296025093481226	0.9979133102574148	0.15628165398898686	0.5767750996721486	0.4622730880797705	0.44645192930239214	0.10831998565860901	3.3847373077344534e-07	0.11781472750941853	5.24039322622464e-10	0.1367752549078154	0.8941207415255574	0.1538944145233858	0.372594051571412	0.1430646534966801	0.9028612429706998	0.15965264096739354	0.9891790865546536	0.2528430958614817	0.9430774082605056	0.20250897629454914	0.979102105920751	0.133643298836003
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	-0.3512580109744365	1.476612669470967e-06	0.07296025093481226	0.05034879067178303	0.7473261875691515	0.15628165398898686	-0.4278050012954285	0.3547382109825945	0.4622730880797705	-0.14797767025076014	0.17190254341560252	0.10831998565860901	-0.6413152386476549	5.3866365705037616e-08	0.11781472750941853	-0.8900528024377399	8.013222651751271e-11	0.1367752549078154	-0.0668029868941731	0.6651325480644371	0.1538944145233858	-0.3235995129682226	0.14792815943281865	0.1430646534966801	-0.05375835596930348	0.7368581945366633	0.006055814095626956	0.15965264096739354	-0.2261369491742174	0.41077233451621264	0.2528430958614817	-0.19047464131451985	0.3481739698198957	0.20250897629454914	0.03464841254281807	0.8309860575485111	0.133643298836003	-0.26932132796614555	0.0013585835918590305	0.0840759882094458	-0.4341102648566593;-0.10453239107563178	0.007068771793394869	-3.203308503436511	0.06039484264246605	0.05792936018143519	0.7604226381399638	3.170831416548181e-05	0.07296025093481226	0.9979133102574148	0.15628165398898686	0.5767750996721486	0.4622730880797705	0.44645192930239214	0.10831998565860901	3.3847373077344534e-07	0.11781472750941853	5.24039322622464e-10	0.1367752549078154	0.8941207415255574	0.1538944145233858	0.372594051571412	0.1430646534966801	0.9028612429706998	0.15965264096739354	0.9891790865546536	0.2528430958614817	0.9430774082605056	0.20250897629454914	0.979102105920751	0.133643298836003
PWY-5138: unsaturated, even numbered fatty acid &beta;-oxidation	0.26680510182651634	2.09353607960594e-06	0.056238413130275	-0.0021196762150847296	0.9816574306194036	0.09219580455067597	0.8047900172262431	0.07267777569530454	0.4483887265439535	0.3398035440767364	0.0018174515722810813	0.1089621368241437	0.2230887466680757	0.05318200622206445	0.11525508640420007	0.3297023916896197	0.012230657191685692	0.131351372960285	0.2508685762850089	0.10535102044862822	0.15445548919290775	0.463009938423013	0.038975114714374884	0.14402927571892987	0.008361979653377713	0.9583087594280648	0.00022467292267491779	0.15962450949194246	0.006954300487092722	0.97976124600872	0.2520395945466069	0.7089404286679838	0.0006891396745124309	0.20830155784449386	0.3622128465666217	0.026491061553690545	0.13472459362939848	0.26893086516193815	2.6810611297722886e-06	0.05729426091182098	0.15663411377476905;0.38122761654910725	0.003282632333431817	4.693853465983924	0.014078271314126199	0.018820805984346864	0.4799278340966015	4.0674415260915414e-05	0.056238413130275	0.9979133102574148	0.09219580455067597	0.4607900624123907	0.4483887265439535	0.02455663024830651	0.1089621368241437	0.07413782986585807	0.11525508640420007	0.018126009938757213	0.131351372960285	0.5067796739830336	0.15445548919290775	0.2908931183930494	0.14402927571892987	0.9854915742864035	0.15962450949194246	0.9905162714983976	0.2520395945466069	0.0438752259439581	0.20830155784449386	0.8252984560957438	0.13472459362939848
THRESYN-PWY: superpathway of L-threonine biosynthesis	-0.2405474082340665	0.0002738931743806461	0.06610593447109209	0.061563418587413286	0.5046305783856586	0.09226831991580613	-0.3384163804380373	0.18880278064879	0.2575214216654523	-0.2192712356907636	0.04327812513539708	0.1084955550946542	-0.7125673163835106	1.870406010757403e-09	0.11848839543406756	-0.9149497904548456	2.63018900644104e-11	0.13712435585664234	-0.264596521375474	0.08776518493538775	0.15452325174158132	-0.3043951642143437	0.17337412566438498	0.14295817014412673	-0.20196964959219524	0.2078981724297929	0.008005674530501642	0.16003025277019176	0.11481924407251765	0.6755586647495251	0.2522464187106184	-0.07400154770035414	0.7149639354830561	0.2021204788561728	-0.011639245675059955	0.9428390649607232	0.13363440390479578	-0.2686864606320633	0.0020444085316555505	0.08713107862465741	-0.43946337473639185;-0.09790954652773479	0.007591824862296231	-3.0837040568441574	0.06682857417974035	0.06810893024191453	0.8056608378365858	0.0016195422485116462	0.06610593447109209	0.9979133102574148	0.09226831991580613	0.5767750996721486	0.2575214216654523	0.2147245335612776	0.1084955550946542	2.072212975075965e-08	0.11848839543406756	2.2575788971952256e-10	0.13712435585664234	0.5067796739830336	0.15452325174158132	0.3868018041746904	0.14295817014412673	0.6526129896349907	0.16003025277019176	0.9891790865546536	0.2522464187106184	0.9540315356134216	0.2021204788561728	0.979102105920751	0.13363440390479578
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	-0.059056409383600836	0.37487916692709344	0.0665521031853373	0.014970070499240082	0.8709998384396991	0.09218670171488696	-0.4199733233801801	0.08433516552000597	0.24331214289099976	-0.44622693613820025	4.60073558854468e-05	0.10950259243552228	-0.6701614276477311	1.426415001696999e-08	0.1180793755810924	-0.7583307061644368	2.076287086021458e-08	0.13507582350809502	-0.17527686225398525	0.25688658115118	0.15414663987056873	-0.3765233487974845	0.09258241898104914	0.14339131244550513	0.06632018878093929	0.6785119359413692	0.004002702361038878	0.1596676861418543	-0.09881874687939207	0.7186398489037329	0.25219261054160586	-0.1841482392595956	0.3643458037876084	0.20247911268478905	-0.10346358535478427	0.5240701483950794	0.13372264916624352	-0.2685622443732184	0.0006707744495102475	0.07895977076221015	-0.42332339506715033;-0.11380109367928651	0.006234645398820777	-3.401254104219756	0.06172723556440845	0.05265591630317349	0.7931726086094727	0.4840212028678928	0.0665521031853373	0.9979133102574148	0.09218670171488696	0.4847157878800655	0.24331214289099976	0.0015098777704223903	0.10950259243552228	1.0723584209186367e-07	0.1180793755810924	7.311369909750775e-08	0.13507582350809502	0.7009792816557946	0.15414663987056873	0.31092262374469004	0.14339131244550513	0.8992043995347557	0.1596676861418543	0.9891790865546536	0.25219261054160586	0.9439740519472845	0.20247911268478905	0.979102105920751	0.13372264916624352
PWY-7111: pyruvate fermentation to isobutanol (engineered)	-0.35048467811266865	9.250469472643629e-07	0.07142621049124896	0.046209571913062936	0.7548558196194732	0.14799231681028654	-0.4505762538978068	0.3292043371392599	0.4617895272558371	-0.16993904119933476	0.11683093549623448	0.10836462317689123	-0.6174024975079824	1.5670799340796585e-07	0.11760374133909975	-0.8858697430750323	9.644483275302296e-11	0.13671745993150525	-0.06424933176967912	0.6771898930497677	0.15389119736699208	-0.3063311823726085	0.17066838433387055	0.14296861321204368	-0.05046788721166378	0.7524149672875217	0.005398713636602043	0.15964922008003335	-0.2344599309420748	0.3938673372349851	0.25290328416251834	-0.1856582286076596	0.3604431979215544	0.202486149304492	0.024044395300580508	0.8822485183727832	0.13363810096143836	-0.2681779642762354	0.001133858711267255	0.082389131808436	-0.42966066262076996;-0.10669526593170084	0.00678796904014784	-3.255016267191398	0.05649080169095432	0.055035508833206584	0.7511726215252448	2.495952375580757e-05	0.07142621049124896	0.9979133102574148	0.14799231681028654	0.5767750996721486	0.4617895272558371	0.3729542683646652	0.10836462317689123	8.258307531774e-07	0.11760374133909975	6.020495620340219e-10	0.13671745993150525	0.8941207415255574	0.15389119736699208	0.3868018041746904	0.14296861321204368	0.9028612429706998	0.15964922008003335	0.9891790865546536	0.25290328416251834	0.9430774082605056	0.202486149304492	0.979102105920751	0.13363810096143836
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	-0.07776439986112504	0.24469949359373896	0.06684692674115987	0.024677829200957173	0.7889427661822164	0.09219024333016164	-0.4229183458931299	0.06189002765540307	0.22651290486512	-0.43817518967797	6.246558912947897e-05	0.10945355824245644	-0.6363202871110039	6.749887978737852e-08	0.11777002541368492	-0.7753406260376904	1.0477269333343664e-08	0.13528113573719708	-0.22776445343415064	0.14120263216562404	0.15434953422420428	-0.34990424741547554	0.11786586805261615	0.14322093274824793	0.0873815656687821	0.5850569755137789	0.004002702361038878	0.15969996959802374	-0.06108652691188592	0.8237006365623427	0.2520976070573281	-0.18144546821264615	0.3713978895202407	0.2024666605284537	-0.10917583964396256	0.5014420608479986	0.13373278685871196	-0.26665133330226415	0.0006811718426058544	0.07849503036619511	-0.42050159282000654;-0.11280107378452173	0.006161469792189892	-3.397047329726252	0.05878180811793848	0.0521112282615083	0.7855177782791195	0.33390432570650674	0.06684692674115987	0.9979133102574148	0.09219024333016164	0.4607900624123907	0.22651290486512	0.0017346213596724546	0.10945355824245644	4.059575484355193e-07	0.11777002541368492	3.870797544403754e-08	0.13528113573719708	0.5454935594199083	0.15434953422420428	0.3488439333836333	0.14322093274824793	0.8685148124875091	0.15969996959802374	0.9891790865546536	0.2520976070573281	0.9439740519472845	0.2024666605284537	0.979102105920751	0.13373278685871196
PWY-5189: tetrapyrrole biosynthesis II (from glycine)	0.3533924653066146	3.640220998613053e-05	0.08558368822500859	-0.12507847206711015	0.5192987741013335	0.19409262790222606	0.442895253040058	0.00013363464099280795	0.1159514237556242	0.2487415558469469	0.022049018956808556	0.10864342613464606	0.5200405731651365	8.726594957785208e-06	0.11682418721407818	0.5042819933989979	0.00014581058174678807	0.13252537297326214	-0.09807318055445736	0.5252727046122552	0.15394396858071369	0.3175690076409127	0.1555886890445569	0.1430305230304989	0.3868715714713979	0.01658056987896824	0.001655075695176339	0.16111006976722034	-0.08888262530912562	0.7458729515303195	0.2521632480972841	0.30369075515390004	0.13610650474720568	0.20321267354871328	0.03673503594342447	0.8209763362030129	0.13364454278225044	0.26318544467011074	6.149587050030547e-05	0.06568148213169027	0.1344497396919978;0.39192114964822367	0.004314057095015549	4.006996129326502	0.024987784758070748	0.03053833671679858	0.5783183657023865	0.0004243457621240359	0.08558368822500859	0.9979133102574148	0.19409262790222606	0.009675148007879298	0.1159514237556242	0.13964378672645414	0.10864342613464606	2.7417137889758004e-05	0.11682418721407818	0.0002988754212919238	0.13252537297326214	0.8492914994113857	0.15394396858071369	0.3808811723049743	0.1430305230304989	0.15437195658885525	0.16111006976722034	0.9891790865546536	0.2521632480972841	0.7946266366008026	0.20321267354871328	0.979102105920751	0.13364454278225044
CALVIN-PWY: Calvin-Benson-Bassham cycle	-0.31200759827861685	1.6755430978010466e-05	0.07248830424347644	0.05203002773036449	0.7053994225767677	0.13763029792582662	-0.2298692798815339	0.7197816765102947	0.6407495467528652	-0.11805965516690768	0.2756240967065173	0.10829152443091523	-0.6039963985909953	2.8131381502786764e-07	0.1174888048601188	-0.99234229763725	7.333416861739223e-13	0.1382648341886817	-0.12202893458907907	0.4294462507740547	0.1539946307130486	-0.3276462205578691	0.14295271798001905	0.14308791168756427	-0.026088476857431892	0.8704482151118852	0.009626416124167217	0.15963060184996647	-0.16081294191357176	0.5580339783002165	0.2524458744402076	-0.15439130368927076	0.4466432409948555	0.2023521263304522	-0.032935132692914815	0.8392255836224172	0.13364233182172694	-0.2625016693864975	0.002871842519142964	0.08805433687779869	-0.43508816966698294;-0.08991516910601205	0.007753566242988859	-2.9811327720381997	0.0665086776090446	0.06512464637821114	0.7805131246824638	0.00022052309158155712	0.07248830424347644	0.9979133102574148	0.13763029792582662	0.8405192480539571	0.6407495467528652	0.5922636839943617	0.10829152443091523	1.2734743669541108e-06	0.1174888048601188	1.3136381508854611e-11	0.1382648341886817	0.8428281992781157	0.1539946307130486	0.36929452144838254	0.14308791168756427	0.9471070067836704	0.15963060184996647	0.9891790865546536	0.2524458744402076	0.9464041765834222	0.2023521263304522	0.979102105920751	0.13364233182172694
COLANSYN-PWY: colanic acid building blocks biosynthesis	-0.19302537254582935	0.027332968672823643	0.08747124632198346	0.12303226602914122	0.1823352172506296	0.09225579780024276	-0.3731268832387448	0.5810134191991632	0.6760708096585832	-0.4922528817771709	7.34944953717509e-06	0.10979678551336486	-0.7108616301148486	2.033238653935036e-09	0.11847148725159724	-0.7840849702059695	7.341609798171534e-09	0.13538832972794784	-0.22482016742115665	0.1463821523858711	0.1543367617224164	-0.23749711574867874	0.28768163699963983	0.1426376159405027	-0.3433377647953608	0.03313131421046248	0.01241462401176419	0.160795547904827	0.2437571627442254	0.37550255111741015	0.2529730719299984	-0.03580548315184893	0.8597065429249259	0.20206752485115376	-0.011075525000153241	0.94560309374591	0.1336342969590687	-0.26162986016278533	0.00417771356959129	0.09133775777149683	-0.44065186539491913;-0.08260785493065154	0.00834258599472463	-2.8644217522540325	0.0824497988171036	0.07232233166713392	0.8190959110986159	0.05413520008986431	0.08747124632198346	0.9979133102574148	0.09225579780024276	0.7226941014908702	0.6760708096585832	0.00044219188048670116	0.10979678551336486	2.1948550597606413e-08	0.11847148725159724	2.9366439192686136e-08	0.13538832972794784	0.5454935594199083	0.1543367617224164	0.5062694310517679	0.1426376159405027	0.22658157216039904	0.160795547904827	0.9891790865546536	0.2529730719299984	0.9799602769918871	0.20206752485115376	0.9794610050309296	0.1336342969590687
PWY-922: mevalonate pathway I	-0.04540928132417623	0.43202406526334336	0.05779227177087341	0.3090639111697424	0.09506736424921858	0.1851510930415469	NA	NA	NA	NA	NA	NA	0.6759235969856566	1.08819024256829e-08	0.11813356214778213	0.797939869239077	4.155817661538437e-09	0.1355604560377704	0.3374052098023568	0.029920634640690988	0.15494231746932444	-0.09142617668485672	0.6819517954554842	0.14221165458796062	NA	NA	0.05200306892365012	NA	NA	NA	NA	0.06592592367955602	0.7449025510150078	0.20210621333790804	0.043833676004016615	0.7871520246670558	0.13364931908460104	0.2613169961546857	0.02881957896954046	0.11954413935329287	0.027010483022231635;0.4956235092871397	0.014290801253719508	2.18594568975403	0.11599122609120169	0.09373944425135965	0.8831546265936948	0.5423563650075203	0.05779227177087341	0.9979133102574148	0.1851510930415469	NA	NA	NA	NA	8.643926266438682e-08	0.11813356214778213	1.765151419127666e-08	0.1355604560377704	0.3655352788440601	0.15494231746932444	0.8179362308588101	0.14221165458796062	NA	NA	NA	NA	0.9540315356134216	0.20210621333790804	0.979102105920751	0.13364931908460104
PWY-5030: L-histidine degradation III	0.07414527548398066	0.34798877520898897	0.07900422909736136	0.015842144563462866	0.8636242612148921	0.0922328570946825	-0.002291668889498386	0.9840360500077916	0.1145308787958782	-0.3147447357267259	0.003828177677259513	0.10883350835481084	-0.7820143459068122	5.541022731699862e-11	0.1192089813019502	-0.7597291430705437	1.963535407273901e-08	0.13509254269212734	-0.33809702799351965	0.02959058648752508	0.15494677943275756	-0.3158445413735599	0.15783413343655264	0.1430208797493354	-0.9147241056898764	5.230380412438551e-08	0.0399206077628656	0.16776379278571066	0.22504489925983207	0.4130227812639786	0.25283535900412024	0.03488261843567175	0.8632858845711107	0.20206670110728955	0.0529053329500169	0.7445160380665861	0.13365664764750093	-0.2576786328560184	0.019097877861856905	0.10994922024552142	-0.4731791045372404;-0.04217816117479639	0.012088831032598177	-2.3436149186016118	0.11320488992553893	0.12419467706835466	0.8776488115527717	0.4552092863729957	0.07900422909736136	0.9979133102574148	0.0922328570946825	0.9922591924869654	0.1145308787958782	0.0418779436815359	0.10883350835481084	8.639891000169042e-10	0.1192089813019502	6.97393610169696e-08	0.13509254269212734	0.3655352788440601	0.15494677943275756	0.3808811723049743	0.1430208797493354	1.0016178489819825e-05	0.16776379278571066	0.9891790865546536	0.25283535900412024	0.9799602769918871	0.20206670110728955	0.979102105920751	0.13365664764750093
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	-0.17826439456017204	0.06423136590149414	0.09632942590315977	0.16416247130496606	0.07566407452890145	0.09241208266536023	0.2985802583629433	0.2355566077920277	0.2517187033286633	0.4087515665193229	0.051399408133325115	0.20981739579867706	0.5179518365880647	9.456051105009546e-06	0.1168088735062498	0.7361515266436149	4.985361215576906e-08	0.13481450708131865	0.2626342188068604	0.0901219939886476	0.15451334638041353	0.4919040537221249	0.028397617498781107	0.1442709639560466	0.05606602055147842	0.7260121233059305	0.006922771102952496	0.15965516891028528	0.3330987991495577	0.22722247544067065	0.2537806216997893	0.2676529901582002	0.1884105433391059	0.2029539806391193	-0.1431127111845171	0.378395509995568	0.13380422410351173	0.25649420104567955	0.0017017790539477495	0.08174139106211113	0.09628107456394172;0.41670732752741735	0.006681655012768983	3.137874187274139	0.07488992337838668	0.054581409109502266	0.7877228449793225	0.11107163020418152	0.09632942590315977	0.9979133102574148	0.09241208266536023	0.5767750996721486	0.2517187033286633	0.22913212793424584	0.20981739579867706	2.9065475342454743e-05	0.1168088735062498	1.6835810006702338e-07	0.13481450708131865	0.5067796739830336	0.15451334638041353	0.2908931183930494	0.1442709639560466	0.9028612429706998	0.15965516891028528	0.9891790865546536	0.2537806216997893	0.8960592233996099	0.2029539806391193	0.979102105920751	0.13380422410351173
