	CRC_Effect	CRC_Pvalue	CRC_SE	T2D_Effect	T2D_Pvalue	T2D_SE	UC_Effect	UC_Pvalue	UC_SE	ACVD_Effect	ACVD_Pvalue	ACVD_SE	asthma_Effect	asthma_Pvalue	asthma_SE	migraine_Effect	migraine_Pvalue	migraine_SE	RE_Effect	RE_Pvalue	RE_stdErr	RE_conf_int	RE_Var	Zscore	Tau2_DL	Tau2_PM	RE_Qvalue	I2	CRC_Qvalue	CRC_SE_RE	T2D_Qvalue	T2D_SE_RE	UC_Qvalue	UC_SE_RE	ACVD_Qvalue	ACVD_SE_RE	asthma_Qvalue	asthma_SE_RE	migraine_Qvalue	migraine_SE_RE	CD_Effect	CD_Pvalue	CD_SE	schizofrenia_Effect	schizofrenia_Pvalue	schizofrenia_SE	BD_Effect	BD_Pvalue	BD_SE	ME/CFS_Effect	ME/CFS_Pvalue	ME/CFS_SE	CD_Qvalue	CD_SE_RE	schizofrenia_Qvalue	schizofrenia_SE_RE	BD_Qvalue	BD_SE_RE	ME/CFS_Qvalue	ME/CFS_SE_RE	cirrhosis_Effect	cirrhosis_Pvalue	cirrhosis_SE	STH_Effect	STH_Pvalue	STH_SE	cirrhosis_Qvalue	cirrhosis_SE_RE	STH_Qvalue	STH_SE_RE
s__Gemella_sanguinis	-0.0014993574201556125	0.9786292310899876	0.055972299545608284	-0.10921444912924763	0.4492483954747999	0.14433589620242396	0.3618674728154224	0.0009042815292985562	0.10903797099809116	0.5412443629898396	3.807585133522975e-06	0.116983014243281	0.4623364579998511	0.03925734415435084	0.14402381205927706	0.36423416956437576	0.02566916275624093	0.1347367577970792	0.2894544603548584	0.003669848412614085	0.09963224588260187	0.09417525842495872;0.48473366228475806	0.009926584419611239	2.9052287017189875	0.07279841795240873	0.06509807834023208	0.020184166269377468	0.8343109588197724	0.9843472768552679	0.055972299545608284	0.9592235912561108	0.14433589620242396	0.00989685895954531	0.10903797099809116	6.219055718087526e-05	0.116983014243281	0.2957386592961096	0.14402381205927706	0.25111137478931345	0.1347367577970792	0.9385112277426498	0.18081748175706736	0.7013014501076974	-0.04218871575897077	0.7845450408244035	0.1538686229705063	NA	NA	NA	NA	NA	NA	0.3709025163667448	0.7013014501076974	0.8875615549626941	0.1538686229705063	NA	NA	NA	NA	0.6569206731430345	9.776736353428946e-07	0.13394067311933605	NA	NA	NA	5.634487530002473e-06	0.13394067311933605	NA	NA
s__Bifidobacterium_dentium	-0.07069884362417521	0.4351821223737464	0.09059834375778164	0.053319496738107264	0.7403971747767546	0.1609269020350897	NA	NA	NA	0.40461621352157706	0.0004976158234198741	0.11606794655891765	0.26692431485671153	0.23228059574931104	0.1427689584600858	0.2764104090923207	0.08965079352244389	0.13426987764473708	0.2840912545278705	0.021606620705839852	0.1236677887329374	0.041702388611313174;0.5264801204444278	0.01529372197009444	2.2972130207759287	0.08489857375302406	0.07470613586290022	0.062389117288112576	0.8432045791390081	0.6738951212612518	0.09059834375778164	0.9592235912561108	0.1609269020350897	NA	NA	0.003126048121483825	0.11606794655891765	0.6773378882298933	0.1427689584600858	0.4365807312093533	0.13426987764473708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7931084978968429	5.071872351067956e-09	0.13550011604491516	NA	NA	NA	4.829304542973402e-08	0.13550011604491516	NA	NA
s__Dialister_sp_CAG_357	NA	NA	NA	-0.0718191750807058	0.4360325257855264	0.09220467406503358	NA	NA	NA	-0.29015796616216744	0.012096666390808121	0.11550125496687293	NA	NA	NA	NA	NA	NA	-0.28309346928949836	0.0004487694217827354	0.08066244104784845	-0.4411918537432813;-0.12499508483571539	0.006506429395797626	-3.5096070192268183	0.025057022655433987	0.017270035741297027	0.005183286821590594	0.5602653193748854	NA	NA	0.9592235912561108	0.09220467406503358	NA	NA	0.03951577687663985	0.11550125496687293	NA	NA	NA	NA	NA	NA	NA	-0.337641670168107	0.02980746820761793	0.15494384153487276	-0.2007252049800993	0.4650538944435853	0.2526727104846053	-0.19311482753832107	0.341564214446767	0.2025217361790948	NA	NA	0.2479439400906401	0.15494384153487276	0.8419715086173223	0.2526727104846053	0.523565584188475	0.2025217361790948	-0.605936906161967	5.8110170624533475e-06	0.13342829201613474	NA	NA	NA	2.40115610693827e-05	0.13342829201613474	NA	NA
s__Firmicutes_bacterium_CAG_95	-0.09237027311034456	0.10189573836670518	0.05647030588605741	-0.1402922317805967	0.4515924030657006	0.18636974713606005	-0.4328696476783233	7.662555430854034e-05	0.10945656425331587	-0.2489306407579284	0.03110254396707055	0.1153423767993534	-0.2004586618321184	0.3693013361183174	0.14249394640920382	-0.1257238344769821	0.4389405991926387	0.13376522428989035	-0.27555412203364466	9.946974754981852e-08	0.05172112606292319	-0.3769275291169741;-0.17418071495031523	0.002675074881216792	-5.327689921105148	0.01741086736768295	0.011733047922304124	7.659170561336026e-06	0.5069846120318083	0.2741480579866115	0.05647030588605741	0.9592235912561108	0.18636974713606005	0.002515872366463741	0.10945656425331587	0.08393603063331928	0.1153423767993534	0.7845782390229405	0.14249394640920382	0.7715752720183102	0.13376522428989035	-0.15172517472200525	0.465197179929074	0.2077528340751156	-0.19111586311297707	0.2165399869898237	0.15420232582430385	-0.6250818622893585	0.025620453890167358	0.2581203648607298	-0.4720182324416735	0.021573798771992732	0.20484559434831992	0.6362255549029981	0.2077528340751156	0.5204491586060964	0.15420232582430385	0.3163767692895551	0.2581203648607298	0.0943853696274682	0.20484559434831992	-0.5848746973743525	1.1755889255597716e-05	0.13322816179462424	-0.39016852370343547	0.01569582360017014	0.1611353904052453	4.516736398203333e-05	0.13322816179462424	0.05129854542494632	0.1611353904052453
s__Clostridium_lavalense	0.020513080508183117	0.7566585261502767	0.06619862563249428	-0.010850447382649878	0.96665392804316	0.2595473129804733	0.2729300685990233	0.012047726068022957	0.10870488667354307	0.0381649695052815	0.7400620350663263	0.11490870462735088	0.3909724219264105	0.08081439797865178	0.1434889332078632	0.31747736558000583	0.05148826129714512	0.13447245926217388	0.2753664556929426	0.007831554551853026	0.10355054081667224	0.07240739569226501;0.4783255156936202	0.010722714503425304	2.6592469099746796	0.04045976770464071	0.06697770678978753	0.03173840528908858	0.7016526136353262	0.8724736066834824	0.06619862563249428	0.9955092691787768	0.2595473129804733	0.07911340118001743	0.10870488667354307	0.8204307628563345	0.11490870462735088	0.4058678654038955	0.1434889332078632	0.32259146814061845	0.13447245926217388	1.0663512760781697	0.05508813157010328	0.5559181172437287	NA	NA	NA	NA	NA	NA	0.9321168181734772	1.2352034746001193e-05	0.2127405048348692	0.17162935885392672	0.5559181172437287	NA	NA	NA	NA	0.0008646424322200835	0.2127405048348692	0.18463315728124932	0.15865964749373254	0.13074564504982486	NA	NA	NA	0.20319568889548206	0.13074564504982486	NA	NA
s__Streptococcus_sanguinis	-0.02137857480625839	0.7921846878215888	0.08114088859032349	0.08051738801553714	0.5807759955796965	0.14579838259007216	NA	NA	NA	0.7379423255173714	5.311656265246622e-10	0.11874442425847725	0.2285085819372788	0.3062644767305895	0.14260053085062635	0.05215826571334341	0.7479995538384739	0.133655992209393	0.27329059727615557	0.01507602360518523	0.11243992581770075	0.05290834267346209;0.493672851878849	0.012642736917890049	2.430547648343726	0.08874787950252581	0.06961037317418235	0.04975087789711125	0.8449871029190844	0.8905031770426206	0.08114088859032349	0.9592235912561108	0.14579838259007216	NA	NA	2.6027115699708453e-08	0.11874442425847725	0.7523453450121003	0.14260053085062635	0.8952122319875353	0.133655992209393	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2336754035449597	0.2503220571174184	0.20273971623124104	NA	NA	NA	NA	NA	NA	0.4519275771701082	0.20273971623124104	0.607381099780436	5.53313259767032e-06	0.13344226268534745	NA	NA	NA	2.3303000747880772e-05	0.13344226268534745	NA	NA
s__Eubacterium_hallii	-0.21018004333811754	0.008810645255293847	0.08024235870533644	0.17411785171784078	0.12681663638864182	0.1140428017707352	0.1236334376172986	0.5351791282716301	0.19937034986178107	-0.26253396774754056	0.023051689575817498	0.11539213732597435	-0.3783319596468854	0.09103748595960263	0.14340333411167494	-0.2721597056538709	0.09466087839902687	0.13425049313004234	-0.2682508237741472	0.003030799290386632	0.09048475961766116	-0.44560095262476307;-0.09090069492353137	0.008187491723065923	-2.964596744331617	0.0695420666021403	0.07016782867638333	0.01842406937050821	0.7730956245272286	0.04328708321079151	0.08024235870533644	0.8086884529117029	0.1140428017707352	0.8314512830473162	0.19937034986178107	0.06561437288878895	0.11539213732597435	0.4377547197206425	0.14340333411167494	0.4372062299277645	0.13425049313004234	-0.5999220949867327	0.09611809115897317	0.3605362435638542	-0.0672302032971578	0.6631238019696488	0.15389496497630234	-0.4625425764534538	0.09545184844811873	0.25538675984082004	-0.52549920906757	0.010778385105495964	0.2055090226095553	0.2571669479995493	0.3605362435638542	0.8486129773457743	0.15389496497630234	0.4726838298298283	0.25538675984082004	0.06287391311539313	0.2055090226095553	-0.9213273893362378	1.9712087816878997e-11	0.13721518491974702	-0.06503779382471482	0.6843869231389097	0.1596660060272868	3.0835337370689286e-10	0.13721518491974702	0.8000159739834964	0.1596660060272868
s__Alistipes_shahii	0.04952089051965693	0.5826699346367789	0.09012171957391127	-0.212195687964764	0.4474064793633832	0.27929822935825	-0.3374040727254836	0.0019510547563843519	0.1089249349994809	-0.3180633872748653	0.006000685543709563	0.11562243821281222	-0.4400893868616857	0.04961325037926158	0.1438476904875233	-0.1866313010081704	0.2509657905810121	0.13392386977908022	-0.2681760776492242	0.008953262999104927	0.10259875672307313	-0.4692696408264475;-0.06708251447200086	0.010526504881120342	-2.613833600080213	0.07269038628291713	0.09856257679961368	0.034896803883191496	0.7772480508551021	0.7664114307055054	0.09012171957391127	0.9592235912561108	0.27929822935825	0.01830275176227225	0.1089249349994809	0.024101114068997426	0.11562243821281222	0.3272765413199646	0.1438476904875233	0.6229502860266044	0.13392386977908022	-0.6685229010447082	0.0012352228196177428	0.2069333491371336	0.03242994438298345	0.8335352469655389	0.1538616215535521	0.6117543891228718	0.028798210843324432	0.2578666965930271	-0.2242825182453945	0.26974000242557383	0.2026855726192487	0.01293065063972598	0.2069333491371336	0.9133949113454708	0.1538616215535521	0.3163767692895551	0.2578666965930271	0.456016497123989	0.2026855726192487	-0.541508527059435	4.722339973690493e-05	0.13283753127690187	-0.8236755536627379	7.633522223818006e-07	0.16625455483578694	0.00015669582639973	0.13283753127690187	6.819279853277418e-06	0.16625455483578694
s__Blautia_hydrogenotrophica	0.029329620931535582	0.6003155642975586	0.055978245643403854	-0.006740714054342375	0.9787286635625267	0.2528131935007477	0.4886118785939624	0.2716417011928487	0.4444796087410404	NA	NA	NA	NA	NA	NA	0.4787103314645342	0.0034937530628515122	0.13553375097350118	0.2661907281961792	0.01797634219154487	0.11250165186809988	0.04568749053470347;0.486693965857655	0.01265662167305114	2.3661050640240266	0.05990206045372451	0.03206976075727676	0.056884041729409106	0.6703501738649201	0.7797202156968291	0.055978245643403854	0.9980139574258278	0.2528131935007477	0.6081069901703544	0.4444796087410404	NA	NA	NA	NA	0.12103927615450955	0.13553375097350118	0.8663787222149018	0.15285046093015175	0.6060562294059929	NA	NA	NA	NA	NA	NA	0.4800371776965171	0.019505341864182568	0.20494066698632468	0.3344727733295085	0.6060562294059929	NA	NA	NA	NA	0.08904612590170305	0.20494066698632468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
s__Bacteroides_uniformis	-0.039901474691844456	0.4760198193347674	0.05598488238172399	-0.09595073202809754	0.6304648857990482	0.1994516580954104	-0.196902221237174	0.06951325429582987	0.10848192791217684	-0.5098128563591092	1.2897389491369004e-05	0.11674977118381408	-0.2049624178485119	0.3586657639430563	0.14251012560664938	-0.11957926541842415	0.4616067237709629	0.1337526471791166	-0.26193319487012245	0.0032541951569229344	0.08901278936196674	-0.43639826201957727;-0.08746812772066764	0.007923276669997861	-2.9426467448961993	0.06387333068028962	0.07031133236082976	0.018792977031229948	0.7885406654491102	0.710799596539788	0.05598488238172399	0.9592235912561108	0.1994516580954104	0.2633482903130478	0.10848192791217684	0.00015960483419573374	0.11674977118381408	0.7845782390229405	0.14251012560664938	0.7989347142189743	0.1337526471791166	-0.11358447999739366	0.6012679722789389	0.2173541286724058	-0.19598940687825084	0.20510429226411014	0.1542204242618118	0.08863571292126186	0.746554025948482	0.25216255798486314	0.03145230814672099	0.8766148122870799	0.20206382776434212	0.7215215667347267	0.2173541286724058	0.5141655545798927	0.1542204242618118	0.9056005783626658	0.25216255798486314	0.9392301560218714	0.20206382776434212	-0.6593491232264989	8.957182644143511e-07	0.13396605993750094	-0.9868719551405686	5.560929704883234e-09	0.16906110004362265	5.301683781263321e-06	0.13396605993750094	1.490329160908707e-07	0.16906110004362265
s__Ruminococcus_gnavus	0.12489060244602787	0.05706450498956395	0.06563460441613522	0.07743990598805409	0.4011287578492557	0.09223351338890773	-0.014030459911220143	0.9568594631321414	0.2593669613584452	0.4967384190889377	2.1060641335136624e-05	0.11665672838425956	0.477172834575023	0.033430003682755456	0.14414596596426754	0.3660201737547815	0.02496151749523826	0.1347475612440188	0.26138004381176305	0.00687480271715879	0.09670539144975211	0.07183747657024891;0.4509226110532772	0.00935193273544979	2.70284872325423	0.06463893926827237	0.0787438315623081	0.028643351114438304	0.7780362108592362	0.16969181746896647	0.06563460441613522	0.9592235912561108	0.09223351338890773	0.9950404923863144	0.2593669613584452	0.00022434161422210753	0.11665672838425956	0.2905838781654897	0.14414596596426754	0.25111137478931345	0.1347475612440188	1.2232438868168791	0.3720558021823672	1.3703830798687842	0.16461886764902134	0.2868379635343584	0.15411186867165588	-0.21863583513143048	0.4263805826183189	0.2527907029167025	0.599584866981297	0.0037953673134359313	0.20654131401434536	0.5609972596130735	1.3703830798687842	0.5897904194021077	0.15411186867165588	0.8419715086173223	0.2527907029167025	0.034653353731371545	0.20654131401434536	0.8141812684098374	2.1147047415576892e-09	0.1357657835384243	-0.2414294893869425	0.13264661741299644	0.16020426805046314	2.315601692005669e-08	0.1357657835384243	0.23699528977788695	0.16020426805046314
s__Roseburia_sp_CAG_182	NA	NA	NA	NA	NA	NA	-0.28983793561465065	0.35440627519349177	0.31297410685142457	NA	NA	NA	-0.4263385931625121	0.05710376844124114	0.14374307110239593	-0.267076319569166	0.10094640768174244	0.13422770219229238	-0.26102107471746666	1.8938856736427923e-05	0.06102833472799607	-0.38063661078433897;-0.14140553865059435	0.003724457639672331	-4.277047307301442	0.0	0.0	0.0003977159914649864	0.0	NA	NA	NA	NA	0.6983231117813404	0.31297410685142457	NA	NA	0.35367937120160753	0.14374307110239593	0.4394021641387107	0.13422770219229238	-0.07099502105752213	0.5357055895652798	0.11463383098525542	NA	NA	NA	-0.5247008591156994	0.0594182659095454	0.25633896590577426	-0.2436787344749849	0.23075561383579496	0.20279980393526092	0.6763916568710548	0.11463383098525542	NA	NA	0.39009383271049375	0.25633896590577426	0.4326667759421156	0.20279980393526092	NA	NA	NA	-0.31877480660881125	0.04769412984404302	0.16063439744950864	NA	NA	0.10144465712859944	0.16063439744950864
s__Clostridium_citroniae	0.15226544216927662	0.09267839327528547	0.09055682484104123	0.3142857993700499	0.0007094669494984718	0.09282209305956736	0.16445289501757734	0.5490316932046844	0.27444871874610943	0.23087834700226856	0.04544552521824665	0.115280399109949	0.5555154110018821	0.013472756217941672	0.14485293071089814	0.22274437504460898	0.17091183450127184	0.13404702082181294	0.2550745911519865	3.887638604593846e-06	0.05524322782574649	0.14679786461352337;0.3633513176904496	0.0030518142206073314	4.617300639212599	0.0074435171944081885	0.01046969477801018	0.00012829207395159692	0.2686401753992151	0.2523532154242713	0.09055682484104123	0.04895321951539455	0.09282209305956736	0.8331418462846341	0.27444871874610943	0.10915836939676893	0.115280399109949	0.21046584065801716	0.14485293071089814	0.5340994828164745	0.13404702082181294	0.960253588950748	0.08556730537599111	0.5585277407174034	0.20070679720979812	0.19446311506698608	0.1542383747484866	-0.155985217118635	0.5698799965524695	0.2524218201523173	0.5559604694098668	0.007097735603282895	0.20591762344418685	0.23405174705785806	0.5585277407174034	0.5132603662238382	0.1542383747484866	0.8419715086173223	0.2524218201523173	0.047819581589895126	0.20591762344418685	0.12607017353869682	0.335247888055206	0.13059750387348562	NA	NA	NA	0.3804108159797415	0.13059750387348562	NA	NA
s__Clostridium_bolteae_CAG_59	0.0012838155888268052	0.987614338793828	0.08270010617554846	0.1733369540034249	0.17569278199291882	0.12800551010760672	0.13028920274153066	0.22884174205751015	0.10827227010315134	0.29995222683614564	0.0095120126070681	0.11554253568837285	0.7803423648271827	0.0005704641724628058	0.1474477411968102	0.4275349346958474	0.00896396355910254	0.1351512945789027	0.254728962092289	0.00314636155907011	0.08625919182323415	0.08566094611875008;0.42379697806582795	0.007440648173997505	2.953064557042106	0.04424206047721925	0.04974999073555731	0.018636141542184497	0.715612865974944	0.987614338793828	0.08270010617554846	0.8086884529117029	0.12800551010760672	0.5625113654200008	0.10827227010315134	0.0337745375178505	0.11554253568837285	0.022879953638578303	0.1474477411968102	0.16137231288902978	0.1351512945789027	1.2376333970333762	0.1497499599799279	0.8592198827583069	-0.11867940620674898	0.4421956872346213	0.15398688495934953	NA	NA	NA	0.3219763334483625	0.1143247382423278	0.2033562725010083	0.3315891970984118	0.8592198827583069	0.7217738999343746	0.15398688495934953	NA	NA	0.2892553618179378	0.2033562725010083	0.2695648865703743	0.04006925948711863	0.13105915795352754	NA	NA	NA	0.061796956532950566	0.13105915795352754	NA	NA
s__Eubacterium_ramulus	-0.08087978487516312	0.1485827069366854	0.055989382439236415	-0.05604289323400491	0.5432616238154844	0.0921927632281924	0.309328690749033	0.13164642274144225	0.20517396533145968	-0.2345471483253149	0.04214562181536256	0.11529261999567167	-0.5595368423727113	0.012823663677523195	0.14489201361916276	-0.41993158019125015	0.010239297684820285	0.13509807121451106	-0.2525730446500981	0.0006373312665557407	0.07395537334163721	-0.39752557639970704;-0.10762051290048918	0.005469397246100944	-3.4152088379479295	0.03477740009250469	0.040274175539837934	0.006401022720625048	0.6753563837573778	0.3409954109098433	0.055989382439236415	0.9592235912561108	0.0921927632281924	0.411248745807132	0.20517396533145968	0.10541532827579177	0.11529261999567167	0.21046584065801716	0.14489201361916276	0.16137231288902978	0.13509807121451106	-0.2333160627579492	0.5395515153758434	0.38030865682198	-0.1549196587852997	0.3160890413343639	0.154082114427831	-0.1592887670574861	0.5617606241764492	0.25243820124856986	-0.6497547943270495	0.001776661801166889	0.2073141880731024	0.6763916568710548	0.38030865682198	0.6219816619805225	0.154082114427831	0.8419715086173223	0.25243820124856986	0.021946998720296863	0.2073141880731024	-0.5515527080636125	3.4471493425429024e-05	0.13292542996083906	-0.2439355619480541	0.12870238157208086	0.1602163586279959	0.00012375831246178614	0.13292542996083906	0.2330556639278221	0.1602163586279959
s__Oscillibacter_sp_57_20	-0.0388477670623016	0.6596836616579309	0.08822021261127913	-0.02787034470237546	0.7623811032234504	0.09217741447146276	-0.05248626106381811	0.8883743903506741	0.3739363588185265	-0.3892421152597836	0.0008016176045727804	0.115981152584269	-0.6073914404559124	0.0069822870544797395	0.14537785303344086	-0.4528288435945821	0.005684203627012413	0.13533506345934124	-0.25243700868471386	0.0007982861889108683	0.07527819141943559	-0.39998226386680763;-0.10489175350262009	0.005666806103381186	-3.3533883309999233	0.04551791420362002	0.04064831050142715	0.007271664387488138	0.6917771875698566	0.8236934117938806	0.08822021261127913	0.9592235912561108	0.09217741447146276	0.9950404923863144	0.3739363588185265	0.00456735611907747	0.115981152584269	0.1559917167199531	0.14537785303344086	0.12789458160777928	0.13533506345934124	-0.39377796383945546	0.14443652213889835	0.2698093693227352	0.07248111010040599	0.6386375479619522	0.15390201702109235	0.0671703325773163	0.8064834130756859	0.2521098953504725	-0.5041245076425122	0.014310502389101937	0.20523559637813665	0.3315891970984118	0.2698093693227352	0.8407961962376781	0.15390201702109235	0.926751093937223	0.2521098953504725	0.07155251194550967	0.20523559637813665	-0.5573313114294476	2.870401871971306e-05	0.13297670488074964	-0.05527390904007489	0.7297289426033337	0.159654289217859	0.00010476966832695268	0.13297670488074964	0.8217115824272833	0.159654289217859
